tx_hash,block_number,timestamp,from_address,to_address,value_eth,gas_limit,gas_used,gas_price_gwei,transaction_fee,nonce,tx_index,is_contract_interaction,input_data,input_data_length,transaction_status,anomaly_flag,transaction_type,date,hour,day_of_week,day_name,gas_usage_ratio,fee_to_value_ratio,transaction_id,is_triangulation
0xde94b851403221700f2760006760e7578c8e43586f83e1b54acff821e0feb339,8106259,2015-08-17 12:44:07,0xe8154bd7c14c39eeaf666027e62c21b5861b0211,0x605cdf6b8933605a627290690a270635c6cd4108,0.238119,372718,274436,141,52553238,248,131,1,0xc88e94d3022a092ecd81,22,Success,0,contract_interaction,2015-08-17,12,0,Monday,0.7363100252737995,220701573.58295643,17155,False
0x5ed97d9fffbd5998ee1e19cfcc17ea8a17a28fee85f4a240322be64fba37458e,12384128,2023-09-19 01:57:27,0x03e5330250cec5f1e355be36888b33c32d626085,0xf17ef24cc8cd6acf0850afd98f349d5d982d24f1,0.516557,26995,23073,87,2348565,781,5,0,0xc60637c2cc41f371c009967ced4ff3b9a720c747007fb3c8f8b4eaf61c39f060ef547a9e2d25b86,81,Success,0,transfer,2023-09-19,1,1,Tuesday,0.8547138358955362,4546574.72457057,93983,False
0x6db91eef7aae102c7ad9321bcf1e0b4b93ed0411b84e467f7e3df4ec1520f98a,3196188,2021-07-08 22:39:28,0x497a94fd22b9d180127bdf979f5ab642010fd3aa,0x33d31979ad57ffa662e22767833d6723769ed33b,0.196281,332380,234315,116,38556080,61,176,1,0xe7abb453ff490cb3a8ee7f78960268f1b73cc21,41,Success,0,contract_interaction,2021-07-08,22,3,Thursday,0.7049611890005415,196433072.9922917,65750,False
0xac4482211ba27aab1314f6f8ad0de83efb252aff49dd1f2c3df3653e82b9ef68,7130572,2018-08-31 23:57:29,0xf86d9768c0211b3a16319376794a9ec5e44512c7,0x31b768447f4e71d7e71ad5518edbeac8132c085c,0.090669,21257,21203,109,2317013,314,129,0,0xae00d8bc7f3cc9c963a2796cf5e19bc54df4e7e8dc39,46,Success,0,transfer,2018-08-31,23,4,Friday,0.9974596603471796,25554632.78518568,20849,False
0xc8eaa9e848a8ef23369634bafb7fcc94f115993e3aa25951ae9b4616bf21c478,4399217,2023-06-28 02:37:23,0x3045c5526b6778c4c326f994d08bd66ad2fe92a2,0x17c7ff21b1587716e7ad7de6ac90bd9b5543e826,0.320206,27699,24665,34,941766,92,2,0,0xcfd54985b98db636d40b97263057ed5fd3536dc992e3c16df5de6e86,58,Success,0,transfer,2023-06-28,2,2,Wednesday,0.8904653597602802,2941125.400523413,496,False
0x48aa37d948e35f7380c6beaa4591625a69104283a3ede6d21059a6967a3066df,8198840,2019-01-21 13:56:29,0xbc766e1b899339ba8ffd65f73add3725e146a028,0x4ed524ef46d385193b80acca39278adbc96982eb,0.343276,28027,23290,42,1177134,77,156,0,0x719117f663042a2041694742386e8693edc5f2b5b73f247a99dedc8d655e991906e8cc3a40f,77,Success,0,transfer,2019-01-21,13,0,Monday,0.8309844078923895,3429118.2605250585,48854,False
0xb9e0c41c4807d274960be23a7d6a65faf8ccbb4192f79a6cbc0e7484de7c0a5d,12088239,2023-02-13 08:09:35,0x8ddcc6c53a5a5f2271dcaa06224a3af1cb38e080,0x3b9c09052e81b8d6245bb3058c409f5277a9222b,0.10166,27978,24477,180,5036040,9,116,0,0x17d309d9f0c873742bb7845cab1ea886279f,38,Success,0,transfer,2023-02-13,8,0,Monday,0.8748659661162342,49538068.07003738,64200,False
0xeb368c416508eb45d2a8ac4742fe6f186f4d8dea32e8743bb74eef1f71b80c62,10547552,2021-05-10 11:10:34,0x703b7b3eba590fbb48f6319744d1f4e1a165fb32,0x97bfc3c1055d16c3b19f6a09db05baeddf53d7ad,1.14439,384430,197687,41,15761630,80,62,1,0xc91caf9d0c561a43923c1ed2ca853273d52e6dc36cc95,47,Success,0,contract_interaction,2021-05-10,11,0,Monday,0.5142340608173139,13772953.276418004,96899,False
0xce6388140dd7fc9c6f53bbe874ca3434c8334f058da49a89afb57323726adb4e,1927029,2019-12-27 02:18:37,0x4a298d0bfa4f00f6f9793f64e64f2fd9d8cb67cf,0x605cdf6b8933605a627290690a270635c6cd4108,0.437226,72050,35206,37,2665850,796,44,1,0x0caccb786bf296b316a2ec226eef405daa9af52913f9678137255ddc27a62d48,66,Success,0,contract_interaction,2019-12-27,2,4,Friday,0.4886328938237335,6097190.011572963,74306,False
0xfe7a9af251b2d8916bc77ee94acf43cdba6e28ce15a4f8e4bdb929eed36cefe8,8618136,2018-04-10 22:21:58,0x8b155d2f298b39d756e4318ecfc856c3ea4c0b02,0x73e0b41ac24a5bdfeacc9001927b17a16663004b,1.866715,25267,21533,67,1692889,354,65,0,0xb1736c5e1e48a4ce416fc4,24,Success,0,transfer,2018-04-10,22,1,Tuesday,0.8522183084655875,906881.3396795976,59106,False
0x9e12cf004fec103469b4982aee7dc5e1622773cd9c194a6fb02b1ecd1917fb26,13253316,2023-09-14 07:54:33,0xea4519acb6a60bad577738f1763348cb0eec2f8d,0xb6b062198bf92d5e467eb83b6e22d0b6693425ba,0.351228,25864,23514,130,3362320,212,147,0,0xc5fdd4349fb5e9e7a931,22,Success,0,transfer,2023-09-14,7,3,Thursday,0.9091401175378904,9573040.87373444,5103,False
0xbd8971c21d4238321a2262979001e3bc3353a0b53c290b1662e2223aa920323a,1607723,2015-08-17 18:34:41,0xea6f542422803209abf48d76da7dec2187d1a9df,0xebbb9c7ed21e560cd3abeae25afd881c43963be0,0.994802,29132,26718,149,4340668,870,22,0,0xb85dfaf1201156f4356e64cfdb8faad4f9378032417734985a01fee72bd4ad0d88,68,Success,0,transfer,2015-08-17,18,0,Monday,0.9171357956885898,4363348.686472283,47379,False
0x14aedbc4b7636e4158f80c12dbe62d8465d9fb0723781a5c5fb930b5552f814c,7604618,2018-07-17 01:04:15,0x755f1fcc90316eca5f14cdb6fd473f3780ceb2f0,0x3a7ef5adb77cdceea976b6c6749b6d3c0952d42a,0.455137,23515,21591,118,2774770,899,146,0,0x96884a06cad103163a,20,Success,0,transfer,2018-07-17,1,1,Tuesday,0.9181798851796724,6096559.936898121,12890,False
0x1103240ce49cb74a6adfc70cedd827f995ea60e58142cfe0bb487a5634d2025d,7273823,2021-10-03 16:48:53,0xfae82045fa008ab3c2b9375ab0f55b7be6f1f7ce,0x08b0dec3a0f0e4dfd6a286e4e9ddcd07007f143d,5.161666,29633,21160,162,4800546,918,93,0,0x727753fc084def172116c7e691f4934e80d5a9dd3f9eef39b5e900b,57,Success,0,transfer,2021-10-03,16,6,Sunday,0.7140687746768805,930038.0923523528,72748,False
0xf37d53df112b1050f058a86ce1f838e185b1434890e5febc359b080d4ad849e8,6561112,2016-12-20 13:50:31,0x6c5e59ab9d9816a1004f932df8bce57e162932c4,0xa413f8583a1af02b4aa6e321e4881fdd03ccff17,1.063322,21140,21018,34,718760,333,124,0,0xa0414cba6baa0163b1546df884deac4e25af59ecaa15559ab5dd88e4274706ac6215d5c8d8c,77,Success,0,transfer,2016-12-20,13,1,Tuesday,0.994228949858089,675957.0478180645,88040,False
0x38f32caed3ee0af70e5aa267823f158d0d6da12ffcb8c738b0cbccd993741f3b,7244057,2017-04-21 21:25:41,0xec0e6a401f917758498c12a9da03b2fd8f084cc3,0x703b7b3eba590fbb48f6319744d1f4e1a165fb32,0.574461,169059,108201,70,11834130,828,197,1,0x19cb0f718fa89a,16,Success,0,contract_interaction,2017-04-21,21,4,Friday,0.640019164906926,20600406.293899845,47462,False
0x82f25539d6483a8313f1f615dd9c8b661a97427951aa649a6494431130b16471,9985374,2018-10-19 07:13:03,0x7607e10d524d0df27d0ba2eeaf94cb64866aab6d,0xde37185835fbeac40d57dcd5f6e4a5675cffd2e0,1.719425,22970,21233,89,2044330,826,112,0,0x89f1235ae1ebb0ae0e61b5358c1,29,Success,0,transfer,2018-10-19,7,4,Friday,0.9243796255986068,1188961.42605813,74677,False
0xcd6223452723dbc70f1ec337dc6c457985b5b8452961dfa46102be7c61b1aa77,9589742,2020-05-18 10:50:39,0x45c1ea444217494974c18b2a431521f6ca246298,0x63697907050bd681b95f7007e781bbe7b3f04cd3,0.262065,28606,23218,61,1744966,841,31,0,0x8eff6f8314,12,Success,0,transfer,2020-05-18,10,0,Monday,0.8116479060336992,6658523.648713105,30614,False
0xdffb8dbeae7f771eed512688ffe6193123c2ee38c46a57ea79beedc94d2e1b9b,7950339,2021-12-22 18:55:53,0x5382d6cae1bbb7b7c869d738b2327d17952c6f03,0xd416d58983962094a8c5d3e8e362032d470aa195,0.325109,388662,205737,21,8161902,987,158,1,0x8f0d326bc4a7d2f5411a3c0b84981e1e27b456d2a01883eb3a6c354f413f5832f6d0ecf73fd60ac4fa271b22a9c536a4c9,100,Success,0,contract_interaction,2021-12-22,18,2,Wednesday,0.5293468360683576,25105124.742778577,89615,False
0x4a46a933c8d5ac68329a2397b88e13070489065ac967444197138a6fa6e65ed6,13630348,2025-02-14 17:13:39,0xd7a4d68bb70a73a3aef615e4b68fd688cbbff92f,0x8ca7e8b6827171a3cbeaffe52999befbca9a3832,0.926309,25256,22326,12,303072,422,138,0,0x16613a3f4817356f19fcb92c4b7b6e74df0f76640224431eee75eaefb7dec1,64,Success,0,transfer,2025-02-14,17,4,Friday,0.883987963256256,327182.3980982588,99275,False
0x3ec127f87d1f19f62118ec7f1384eb7388fbda3d58dc94aea3c88583b3c5a43d,6007590,2018-11-18 06:46:36,0x09a42892466dcb8670c40c465c5e9c453cc02d5c,0xd720a24b0dbe51bdcb7e47f525e6cf932f6bcb95,1.065715,26347,24172,136,3583192,610,109,0,0x639a74643c1e25cc25fde80f1d33e42c526d63,40,Success,0,transfer,2018-11-18,6,6,Sunday,0.917447906782556,3362242.250507875,77833,False
0xefee645ee9eab4d5fe80763906f7e6be6c1270d91663ee76cfab2fb5ef6449fb,12513364,2018-11-04 20:43:44,0xdf774ac4aeed15c36a7fc1b641d2b2296347da78,0xf8b2d7d97720f7d61a0294f1c9c3877df499bf33,0.342402,25630,24513,87,2229810,30,120,0,0xcee464a55064011ef8b1f3c83db20c4b8f90dbb4e6bf0dd095e28,55,Success,0,transfer,2018-11-04,20,6,Sunday,0.9564182598517362,6512257.52186027,21413,False
0x33da0e768d34e006467d929fb06bce07293b38f908539dd6c652450ddb49768f,13207168,2021-09-10 05:01:51,0xd8307310fc6a45b78f13fb5ae0011bb1e0f85b1d,0xd4f14152b12b73c1387ca1c3955ea259132fdc7d,1.70439,26922,21574,17,457674,159,69,0,0xefe31fe22d2a9aa084dc21932cad4fc6946ff3332aaa3b4834807715a7,60,Success,0,transfer,2021-09-10,5,4,Friday,0.8013520540821633,268526.56962314964,9302,False
0x54ba9838548090e137507e029100918ceea60276defdae426ef4576f289eafc0,2959061,2015-12-25 14:23:21,0x451d6756ae1e75b4d0756f3fe947a9d0041da0c0,0x65d77121619efddfefe25e7d717066a4fd173dd6,0.610596,28540,21812,114,3253560,217,79,0,0x3dc81e694c7e67,16,Success,0,transfer,2015-12-25,14,4,Friday,0.764260686755431,5328498.712733133,94273,False
0x8b665800cc1459ddc0d636cd5d1c01a92bcda1e17d868f85fa7cc2cbc07a264d,13852716,2022-03-21 12:58:14,0x15874c62dfe607982ed014c101a9bb70b04fe9e0,0x1ee9d977a159fa1c0113fea77c8aca8d2d00cf25,3.87644,21795,21189,147,3203865,625,14,0,0xf9000d25f17c8a69aaf,21,Success,0,transfer,2022-03-21,12,0,Monday,0.9721954576737784,826496.7341168701,91487,False
0x3c199893d8ff66e33505bd64195abe2769d21d2d2cb8caccc31b0722d9f281cc,6644792,2023-11-26 08:21:53,0x2534abd9c9b96f78f32a7f60613bca504f80fe06,0xeca69ba3b6186f8619d65b8a21dbd5f335896725,1.889099,250969,157380,165,41409885,598,190,1,0x5d7a00c513e866e820,20,Success,0,contract_interaction,2023-11-26,8,6,Sunday,0.627089401479864,21920441.967308223,74408,False
0xea0aaf1592967db81df1818f0bf34e6c54535ed276b4284716022855bc049b9e,8035242,2025-02-28 20:44:33,0x88d76ffc259747f32e90e322d58e74314fbe3677,0x0399fdfa447ead41f79db2ae43cdf16eb39e395a,0.295365,21739,21634,167,3630413,348,167,0,0x33ccab5f0e5c6e00d04d8faa999919db5c871462,42,Success,0,transfer,2025-02-28,20,4,Friday,0.995169971019826,12291276.89468962,10323,False
0x5d08a5f2ee56483e26b72d68ed6e43cb02cbe246094a2f4a52625c6a75fcaeef,11941797,2020-10-09 14:12:40,0xeedcd10503a8214d869f77df37a7fa2058b253f8,0xfa5f3671ecbbb639571113b9c399272dce88ce59,0.239392,22746,21513,94,2138124,856,153,0,0x35a387eeeb808782d040117922,28,Success,0,transfer,2020-10-09,14,4,Friday,0.9457926668425216,8931476.406897474,65255,False
0x6073c1115e1e48588528636ee063d94f7b1fad1fbb41064188008d9f39a342b5,10848528,2023-12-19 07:26:39,0x2d69c0d7883548e531e62e1aeb6f1fe14dd11a4e,0x2bc7351eac64d743fe1a0554f65d5fec52185ec0,1.183275,141432,27761,176,24892032,81,191,1,0xa270e423969,13,Success,1,contract_interaction,2023-12-19,7,1,Tuesday,0.196285140562249,21036557.013373896,12673,False
0x871c2c53b60c3baaec93697cf2fc2c70aa9394c2268b0871f67b0f1cd73c6f7d,11094880,2021-11-01 08:45:30,0x00082203b0995f090617d01784759bce3065b8a8,0x31e744bcc90bfb77eb83cff92abf034e7fcbc0c9,1.421773,23157,22477,109,2524113,72,8,0,0x84abc46cc4189b9f8b9982460dcbd6dce0d7f1517dea2504e37991fb2eb88699472fe33f,74,Success,0,transfer,2021-11-01,8,0,Monday,0.9706352290883966,1775327.7070249612,59890,False
0x03d642bb4f57843fc77cb3f952c1c25cbd26d898cda18da792c8896482b020f5,4212656,2018-07-07 17:35:27,0x2c247fc0572eb4fdba230524280555824e672750,0x2405d701789c9816103b3243cfb034a6e80b5d06,2.36644,28432,22808,180,5117760,252,183,0,0xe62da606e29a43b0a753c7b2dfac11a82f1c3aaaf64ca69f081bef45f,59,Success,0,transfer,2018-07-07,17,5,Saturday,0.8021947101857062,2162640.9289903822,8093,False
0xed2458ae0a027fd9a4daf7a8b4d8ca813a67e1732bbdf920013c5ad9fb151f76,2640313,2020-04-19 16:09:12,0x64d268dd38bea5314ee9817415c0668d3606f6f2,0xc4c1412b5e00dfba4641dca5094b5b6adb811015,0.276867,25417,21299,74,1880858,405,99,0,0x7ad6733b9c06baa8951a9516da76967cd25128911670ef21f84d5acee0636e4d89b824b080bfea67de0a,86,Success,0,transfer,2020-04-19,16,6,Sunday,0.8379824526891451,6793362.878205059,55293,False
0x08b934b68557006f29c59048309fb10fa1a59241e313df0a816614b550fc7903,9886901,2021-02-01 02:48:28,0x490d2848c0e93a07a8397db15f32fce03abc69d9,0x7cf692997eee204962690617e92e6fefa2e9f83c,1.072619,187397,163580,72,13492584,887,194,1,0x56d20f6d6f642442d105b456231e4daf9248a1790a4225763741b46be9cb0bb9c1007230dc234a8,81,Success,0,contract_interaction,2021-02-01,2,0,Monday,0.8729061831299327,12579102.17887246,47595,False
0x7e5cfd293f23cf72fc5d6d1e1abb2155763edb782a4e59f6338fbd45728164c3,6642002,2017-01-30 02:52:40,0x78dbf6850eff4c8d7fde97a692a944caf437b47d,0xbd7c7850a5ba1fd8a40bdc9243936f486f71868b,1.784034,29142,28068,45,1311390,707,163,0,0x21e3a0ba12a32903bc0b5e7b69bbbd9f35499f4ba56a7ccbf167691d45d3cea952c17e2f6a310aaa8d56,86,Success,0,transfer,2017-01-30,2,0,Monday,0.963145974881614,735070.0715345112,67763,False
0x028edcb149c87f68cd015731d38dec397479299b56421c38c029bb7adafce9bf,10130817,2017-07-02 00:37:42,0x56fd084764fa02e053f4bd79b59476a9b79a3877,0x5baddd65bcd01aefb61ad7be0c45289c21d93e27,0.852699,26570,21596,7,185990,30,35,0,0x94bce92d4e6f80a11b52e0955b0109ed12c6e383a3290c9de73ef63155bd4ec2521b8bf0da9e6f47,82,Success,0,transfer,2017-07-02,0,6,Sunday,0.8127963869025217,218119.1721815084,73937,False
0x0af5fc516f9a062334497c3b72098cf4a3a905a90de60f733c9da3d7d032ccb8,3547008,2024-06-04 12:08:59,0x9f58977fbfbf42425ccbda41423d727e95d0ad33,0x0231fc6e2478005001415cc00eafe78f47c34736,0.103484,436788,193605,178,77748264,942,185,1,0xf8abec10943258bf3fe037999d3926df7f97b7d4351a1d,48,Success,0,contract_interaction,2024-06-04,12,1,Tuesday,0.4432470672271216,751307100.6145877,38330,False
0x932978fbb0e4c957f815e9e801d9f0f172d3b900ab759dc5e1a6b403a30ce0ae,4383973,2024-06-06 07:52:33,0xb7ae5fe6813f7e7727340e4aabf19ed3c6e235e1,0x2870a599b53450f0c6c379eb45098763c49b36ba,2.262251,482829,237750,17,8208093,528,89,1,0x8be7c1b4695c6dcc40fab8efff1d5f163e3991063189d8c8854a171d520f30cb4fbc7d5,73,Success,0,contract_interaction,2024-06-06,7,3,Thursday,0.4924103564616044,3628285.7207268337,41608,False
0xf95d00ba4dfc3d42cb6a7357394bd798373b12e4f67c3237f8bc26deed5e325c,9840905,2023-05-28 20:17:05,0xbf2d7a7546777358171e61e33cb2470210a34da9,0x224204a2de9b570c10bbd4925cda0791a2c879b7,1.800315,22283,21681,23,512509,567,7,0,0x368441f91aefa55cb43fbc0927430b5b00e21fa6,42,Success,0,transfer,2023-05-28,20,6,Sunday,0.9729838890634116,284677.4036765788,86372,False
0x8623a87482687a9deb1f674755eb675d3ac4612b65dc284ddfa267d87d84d2c8,14162659,2020-11-26 16:49:06,0x84a4bc29435ad0a62d7fe02da5ca4acb0c5b2416,0xfb5342c1d1aa9b4b6b8d53cf5f62a5849daf2338,0.416418,26934,23490,175,4713450,975,62,0,0x5c9bad7c069dde959ca917a73382134a6,35,Success,0,transfer,2020-11-26,16,3,Thursday,0.8721318779238137,11319035.200207485,21262,False
0x2377c6fd1b943ce2922509d0ad760a8e33963d95daeea5a85be96a22b11dcf42,14503680,2018-06-09 00:31:38,0x59b4791fdcb9abf88d530053434d2cd02f7573b9,0xfa60ca2921625064f837b6f2f0f15743fc6042aa,1.226203,28859,23202,62,1789258,575,147,0,0x0fc2473a70c4020,17,Success,0,transfer,2018-06-09,0,5,Saturday,0.8039779618143387,1459185.7955004189,21145,False
0x3e00e40b1c851ca654b8b5697287083fa1239330d5ea75bd70fe89175c3b6f5b,5445070,2022-06-03 10:08:58,0x5882e9d0821f33f91110fa5f531a0469c9da9bb6,0xfd949817b3c7e91d9afad8ce471091c3d6f5b20f,0.226808,28541,26697,80,2283280,563,128,0,0xeb4f32556e0d359da0c9a3c199c951b6b84e4bef9cce5a4b6709760a38a8,62,Success,0,transfer,2022-06-03,10,4,Friday,0.9353911916190744,10067017.036436103,81195,False
0xf451eabc6882543671eea23975a99f1bf535c08bdd9a361c123e9e3c11374915,8334651,2020-08-17 08:51:43,0x1c413953fe4b1df19de860b17e40545c28beae31,0x485b44dfa1fcefd2d3bdca79467ae184e5f50cbb,0.042095,27864,27249,31,863784,99,2,0,0x573183d9260ac30db4ace295c85a1aceb998d299b6bf1f1a61fb07b315291166cf564f2e902517b9,82,Success,0,transfer,2020-08-17,8,0,Monday,0.977928509905254,20519871.71873144,81609,False
0x2089feced7e2602f1cf5da8a0339d4966654c5490036f371fe1efac263621964,14932604,2024-02-02 07:49:40,0x8352491e8389289858b9e73bb9680f5ba6516efa,0x0ec2f2e96fdfa128e4b8207669af840011d26a37,1.008999,125857,100352,199,25045543,907,103,1,0x5105643ab6d6f5b83117edebb6f056817794ed46351cb2,48,Success,0,contract_interaction,2024-02-02,7,4,Friday,0.7973493727007636,24822168.30740169,69636,False
0x285665db0838b163d63d04971cfd540591fc8f0a8e5a0e06b67cd299ed87767b,10062914,2023-07-03 11:56:18,0x3dc09301650f4bf18c854c29799d624fc6bfc827,0xa9e8c6a321a4dc903826827b6a4b926c367d2e5e,0.117354,194271,118115,72,13987512,181,103,1,0x263c48e6b887942a62f064d5622bb6a3cad3619527b9,46,Success,0,contract_interaction,2023-07-03,11,0,Monday,0.6079908993107567,119190756.17362852,21757,False
0x0b8801f814e54fb7a6d4a0556e5bcc82517be045948fa2d15232fe6930661d61,10812626,2021-11-10 18:11:31,0xd84595ad9d0d369a66efe1d9ad105283be25b68e,0xeecd83f6e57648b1342e71e1b27405958f406e29,3.277143,27609,24670,40,1104360,689,72,0,0x41a05f266d7b6426f59d895bf061d516703b,38,Success,0,transfer,2021-11-10,18,2,Wednesday,0.893549204969394,336988.651395438,24994,False
0x4202531e82e34c70c54a6fbc26000d189454a88850556e95fefe69de2bcae3fe,14249093,2021-04-26 22:44:48,0xd3666587cdf656d86b458c90aef0dac323c941ab,0xd74d9b78fcd2c37d89293acda5eee95be301b56c,1.31684,25547,24778,106,2707982,378,24,0,0x356745bbde24c498d1f831377e7504ca9ea05010c1e3b3964910063bee4fcd37eb325ec3d,75,Success,0,transfer,2021-04-26,22,0,Monday,0.9698986182330608,2056424.4707025911,61835,False
0x6e8bca7b85479b6d3502a251503e34cecd13da1419870e911fe2f75da76ce9a3,6128633,2019-11-23 02:25:30,0x483f4d8a144f3ced5abc523380dc7980d3be030f,0x68aae5a72f129097dae2daa46619506d42f674be,0.959166,28546,21275,195,5566470,252,10,0,0x282561a601ab682a2bab0d56a811fa57f4250f41fdb6305121f02eb1f20,61,Success,0,transfer,2019-11-23,2,5,Saturday,0.7452883065928676,5803447.995446044,50527,False
0xe70ecb7939765fc2ca992ba30d10bbe4c9f302655a7a5424c20c3ed3e68c9e01,5510921,2019-05-17 12:08:55,0x31b768447f4e71d7e71ad5518edbeac8132c085c,0x9e8a46eafdbae7d9741120f8e81ffab2ac3cf440,0.892921,25212,22566,61,1537932,448,29,0,0x262f348fa4f3236d848131e0821cb7269ce33b6ec927a3ffc4fa3fee34713,63,Success,0,transfer,2019-05-17,12,4,Friday,0.8950499762018087,1722360.656765828,6637,False
0xab5c76bfd4ec1efa45a301f05a5b97044d513a009adb7af9d386be47ef5640a4,9693879,2016-11-30 13:10:44,0xf908431bcee0f64cd35b883c319a54592cf20e66,0x7fc70095e0a35733d1354a3f3060762ca0336d01,0.128077,22572,21978,97,2189484,870,113,0,0xaea4374ca9aa7174c41d35dc36c6d564ff77144f932d578f31b549b6a0a9e0183d45c53557e67c25fe2b3e1,89,Success,0,transfer,2016-11-30,13,2,Wednesday,0.9736842105263158,17095060.002966966,41012,False
0x5ffef29b73dfbe0a263c7276975aa3881813db38da99d368ff828d0c8b3c512f,14680822,2024-08-08 08:01:04,0x85178bf1f5b30cada387b5190f4e6aee2ecb062b,0xe0d7a024d0ba943531eab903fb18dbfdae67b7a2,0.948004,25523,22810,126,3215898,500,20,0,0x40db297bbf,12,Success,0,transfer,2024-08-08,8,3,Thursday,0.8937037182149434,3392283.154923397,34857,False
0x4e6c37cad91af6867c47f7c7ddb191af00d662b5740df2aea5175f896afeb055,2103145,2024-03-25 06:47:30,0xe60d8d34b6dd9452f57285b54498f9a3bed460de,0x0fb18c03755752a9938ec9fda68fef8a015c8915,1.294504,26845,23636,178,4778410,294,168,0,0x678c79af5e931877776307b53d778005c49fa4c9c61a8ece72c2b193dc,60,Success,0,transfer,2024-03-25,6,0,Monday,0.8804619109703855,3691305.704733241,844,False
0xc25d2a735fc591e718ab711fc2abff36226263f74b65b7b03d605faa91264710,2922839,2023-05-21 10:34:33,0x533b54f4cfcda951ae55c370c22d6376f2157fbc,0x2d8f50cbcd79d58a62e8ea1323bca7474cf7b4fa,0.966342,29915,29800,31,927365,769,52,0,0x30b94a2970effd61139733d4b64bbdb426a674b26ae0dca11e33f7c55d1293cc49ca5c0525d325e7cda9230d2c4432b88e4e,102,Success,0,transfer,2023-05-21,10,6,Sunday,0.9961557746949692,959665.418661302,29951,False
0x086e16d7db3603c5ee8e64ba3061058d1880a1abd419dc88b42562ba3115f645,1541496,2024-10-20 07:49:33,0x8febadb9cb8183990937e1e20c3be7c960d066d5,0xfae82045fa008ab3c2b9375ab0f55b7be6f1f7ce,3.063921,320714,149745,157,50352098,885,41,1,0x88fd128a2b22ca921df4370850adea719c7384c97f79a47bae78ca5d6536f8ea0e2105aa9090583ccba,85,Success,0,contract_interaction,2024-10-20,7,6,Sunday,0.4669113290969524,16433876.069258966,46056,False
0xdaef8d52777f95351d698fb717e78c94eef637625e7c191b9db00293346218de,3232675,2024-03-08 09:20:03,0x3efe5e4c0684afc9764fc99c73c5c9efe100d73e,0xeae6b8e988ba6c11fd799e2d2315720bd85c66bb,1.760893,27388,27157,92,2519696,76,158,0,0x3ade192d2057f15c07287e90f7fe63a66ca10c31e700dd838b24f58aa7d84cb8a98640cdd22,77,Success,0,transfer,2024-03-08,9,4,Friday,0.991565649189426,1430919.4255414724,48528,False
0xe90fb23b030405b0c835cb3a89a948d95f2feb7dc4fd6490501eacaaffb2f9fa,4712791,2020-11-23 09:41:50,0xb658c5da4f9188236bb7ba0d627b120732f06bd1,0xb0423545fcf13dfaa114b3b957eb915ed2b64d81,0.759876,309971,93692,118,36576578,80,193,1,0x93f534fe0afa1132c0369a0130345835d52207c818d1a080f59257338b854942a,67,Success,0,contract_interaction,2020-11-23,9,0,Monday,0.3022605340499595,48134929.90961684,33633,False
0x0ef0deabc49d638c6a111ddfc0c1b5a58e7cc00dd6a43783500365a82fc78034,10393353,2022-08-26 21:53:47,0x45cfc8f2f41454ddc75c539e2f7956629f73054f,0xe0c5f3666f84c413acac2f70a9c120f406464c98,2.037094,28363,24487,50,1418150,490,37,0,0x0a7ae1b1b5a83a19d50be13,25,Success,0,transfer,2022-08-26,21,4,Friday,0.8633430878256884,696163.2600164744,40490,False
0x4ec418f069b9cca69569187bd604957a0ca677ca25d474d49160b2e8a5bfd492,7054161,2021-12-12 11:52:10,0x2ecc356ad60f5f9ddab67e3c9f9e447ed03d1ccb,0x2b19e4e60fece00000082fb2f19cd8eb99c226a6,0.492208,28935,21269,182,5266170,936,91,0,0x9c99f55f94cd7f165857a58a659a158de3435cb6beab23fcb6fdd4e6bf0992,64,Success,0,transfer,2021-12-12,11,6,Sunday,0.7350613443926041,10699074.37506095,49984,False
0xc2e88b03d259cc71dee2aed3b821f60730fd433123fa6b58004f9b3811f6128a,8342661,2021-11-16 14:25:20,0x2c470f2a871048d8c4aa39673dcac938b8d83b69,0xcd81bf6a5d59560eee33b29644202f2145ead3a3,2.329565,7604912,7015203,17,129283504,291,16,1,0xd9367eec8d3db272e9548ef05390982bebdcfabb5e51cec61015c857a20466277be342a279a26c5a9e9203ec34382e8a48,100,Success,1,contract_interaction,2021-11-16,14,1,Tuesday,0.922456827902808,55496843.40209438,3434,False
0x3413380020048e8fd8caf2bc5982c272eb7a4038ab74fa70b73d1e9685e85d5c,6547798,2018-04-08 16:08:25,0xe598e32cc1c6cd82e489fe88953bb582a60dcfc3,0x8ef441c827f9ce91df6cc924bc597b51f3e5934c,0.274476,24163,23791,14,338282,315,34,0,0x8b25bab6d5e0943c1269e004fcc41e14f2963e2430fae5a6d3f3360b,58,Success,0,transfer,2018-04-08,16,6,Sunday,0.9846045606919672,1232464.7692330112,20537,False
0x5a874143a0c93a34a05e86f623069233de442736de0b1ceb68a0d1050c5aa474,7025430,2019-08-08 00:20:01,0xc1a51441839deeb9319468c2dab7b5a1d6fb627c,0x22b2de8c85bc0cc93d17ff878723f6f82a89c311,0.463487,28855,21833,30,865650,200,196,0,0xc69770dd21dab04c8a5ecb6ea3851642b687d2ef1200b6f36e51f4ca29280d4be213cd93a5d21b79cd9b0b7b84fb81c,97,Success,0,transfer,2019-08-08,0,3,Thursday,0.7566452954427308,1867689.9244207495,79168,False
